row,col,x,y,z
57,88,1.7,-1.54,0.34999999404
58,88,1.66,-1.54,0.34999999404
59,88,1.62,-1.54,0.34999999404
60,88,1.58,-1.54,0.34999999404
61,88,1.54,-1.54,0.34999999404
62,88,1.5,-1.54,0.34999999404
63,88,1.46,-1.54,0.34999999404
64,88,1.42,-1.54,0.34999999404
65,88,1.38,-1.54,0.34999999404
66,88,1.34,-1.54,0.34999999404
67,88,1.3,-1.54,0.34999999404
68,88,1.26,-1.54,0.34999999404
69,88,1.22,-1.54,0.34999999404
70,88,1.18,-1.54,0.34999999404
71,88,1.14,-1.54,0.34999999404
72,88,1.1,-1.54,0.34999999404
73,88,1.06,-1.54,0.34999999404
74,88,1.02,-1.54,0.370000004768
75,88,0.98,-1.54,0.370000004768
76,88,0.94,-1.54,0
77,88,0.9,-1.54,0
78,88,0.86,-1.54,0
79,88,0.82,-1.54,0
80,88,0.78,-1.54,0
81,88,0.74,-1.54,0
82,88,0.7,-1.54,0
83,88,0.66,-1.54,0
84,88,0.62,-1.54,0
85,88,0.58,-1.54,0
86,88,0.54,-1.54,0
87,88,0.5,-1.54,0
88,88,0.46,-1.54,0
89,88,0.42,-1.54,0
90,88,0.38,-1.54,0
91,88,0.34,-1.54,0
92,88,0.3,-1.54,0
93,88,0.26,-1.54,0
94,88,0.22,-1.54,0
95,88,0.18,-1.54,0
96,88,0.14,-1.54,0
97,88,0.1,-1.54,0
98,88,0.06,-1.54,0
99,88,0.02,-1.54,0
100,88,-0.02,-1.54,0
101,88,-0.06,-1.54,0
102,88,-0.1,-1.54,0
103,88,-0.14,-1.54,0
104,88,-0.18,-1.54,0
105,88,-0.22,-1.54,0
106,88,-0.26,-1.54,0
107,88,-0.3,-1.54,0
108,88,-0.34,-1.54,0
109,88,-0.38,-1.54,0
110,88,-0.42,-1.54,0
111,88,-0.46,-1.54,0
112,88,-0.5,-1.54,0
113,88,-0.54,-1.54,0
114,88,-0.58,-1.54,0
115,88,-0.62,-1.54,0
116,88,-0.66,-1.54,0
117,88,-0.7,-1.54,0
118,88,-0.74,-1.54,0
119,88,-0.78,-1.54,0
120,88,-0.82,-1.54,0
121,88,-0.86,-1.54,0
122,88,-0.9,-1.54,0
123,88,-0.94,-1.54,0
124,88,-0.98,-1.54,0
125,88,-1.02,-1.54,0
126,88,-1.06,-1.54,0
127,88,-1.1,-1.54,0
128,88,-1.14,-1.54,0
129,88,-1.18,-1.54,0
130,88,-1.22,-1.54,0
131,88,-1.26,-1.54,0
132,88,-1.3,-1.54,0
133,88,-1.34,-1.54,0
134,88,-1.38,-1.54,0
135,88,-1.42,-1.54,0
136,88,-1.46,-1.54,0
137,88,-1.5,-1.54,0
138,88,-1.54,-1.54,0
139,88,-1.58,-1.54,0
140,88,-1.62,-1.54,0
141,88,-1.66,-1.54,0
142,88,-1.7,-1.54,0
143,88,-1.74,-1.54,0
144,88,-1.78,-1.54,0
145,88,-1.82,-1.54,0
146,88,-1.86,-1.54,0
147,88,-1.9,-1.54,0
148,88,-1.94,-1.54,0
149,88,-1.98,-1.54,0
150,88,-2.02,-1.54,0
151,88,-2.06,-1.54,0
152,88,-2.1,-1.54,0
153,88,-2.14,-1.54,0
154,88,-2.18,-1.54,0
155,88,-2.22,-1.54,0
156,88,-2.26,-1.54,0
157,88,-2.3,-1.54,0
158,88,-2.34,-1.54,0
159,88,-2.38,-1.54,0
160,88,-2.42,-1.54,0
161,88,-2.46,-1.54,0
162,88,-2.5,-1.54,0
163,88,-2.54,-1.54,0
164,88,-2.58,-1.54,0
165,88,-2.62,-1.54,0
166,88,-2.66,-1.54,0
167,88,-2.7,-1.54,0
168,88,-2.74,-1.54,0
169,88,-2.78,-1.54,0
170,88,-2.82,-1.54,0
171,88,-2.86,-1.54,0
172,88,-2.9,-1.54,0
173,88,-2.94,-1.54,0
174,88,-2.98,-1.54,0
175,88,-3.02,-1.54,0
176,88,-3.06,-1.54,0
177,88,-3.1,-1.54,0
178,88,-3.14,-1.54,0
179,88,-3.18,-1.54,0
180,88,-3.22,-1.54,0
181,88,-3.26,-1.54,0
182,88,-3.3,-1.54,0
183,88,-3.34,-1.54,0
184,88,-3.38,-1.54,0
185,88,-3.42,-1.54,0
186,88,-3.46,-1.54,0
187,88,-3.5,-1.54,0
188,88,-3.54,-1.54,0
189,88,-3.58,-1.54,0
190,88,-3.62,-1.54,0
191,88,-3.66,-1.54,0
192,88,-3.7,-1.54,0
193,88,-3.74,-1.54,0
194,88,-3.78,-1.54,0
195,88,-3.82,-1.54,0
196,88,-3.86,-1.54,0
197,88,-3.9,-1.54,0
198,88,-3.94,-1.54,0
199,88,-3.98,-1.54,0
0,89,3.98,-1.58,0
1,89,3.94,-1.58,0
2,89,3.9,-1.58,0
3,89,3.86,-1.58,0
4,89,3.82,-1.58,0
5,89,3.78,-1.58,0
6,89,3.74,-1.58,0
7,89,3.7,-1.58,0
8,89,3.66,-1.58,0
9,89,3.62,-1.58,0
10,89,3.58,-1.58,0
11,89,3.54,-1.58,0
12,89,3.5,-1.58,0
13,89,3.46,-1.58,0
14,89,3.42,-1.58,0
15,89,3.38,-1.58,0
16,89,3.34,-1.58,0
17,89,3.3,-1.58,0
18,89,3.26,-1.58,0
19,89,3.22,-1.58,0
20,89,3.18,-1.58,0
21,89,3.14,-1.58,0
22,89,3.1,-1.58,0
23,89,3.06,-1.58,0
24,89,3.02,-1.58,0
25,89,2.98,-1.58,0
26,89,2.94,-1.58,0
27,89,2.9,-1.58,0
28,89,2.86,-1.58,0
29,89,2.82,-1.58,0
30,89,2.78,-1.58,0
31,89,2.74,-1.58,0
32,89,2.7,-1.58,0
33,89,2.66,-1.58,0
34,89,2.62,-1.58,0
35,89,2.58,-1.58,0
36,89,2.54,-1.58,0
37,89,2.5,-1.58,0
38,89,2.46,-1.58,0
39,89,2.42,-1.58,0
40,89,2.38,-1.58,0
41,89,2.34,-1.58,0
42,89,2.3,-1.58,0
43,89,2.26,-1.58,0
44,89,2.22,-1.58,0
45,89,2.18,-1.58,0
46,89,2.14,-1.58,0
47,89,2.1,-1.58,0
48,89,2.06,-1.58,0
49,89,2.02,-1.58,0.370000004768
50,89,1.98,-1.58,0.370000004768
51,89,1.94,-1.58,0.34999999404
52,89,1.9,-1.58,0.34999999404
53,89,1.86,-1.58,0.34999999404
54,89,1.82,-1.58,0.34999999404
55,89,1.78,-1.58,0.34999999404
56,89,1.74,-1.58,0.34999999404
57,89,1.7,-1.58,0.34999999404
58,89,1.66,-1.58,0.34999999404
59,89,1.62,-1.58,0.34999999404
60,89,1.58,-1.58,0.34999999404
61,89,1.54,-1.58,0.34999999404
62,89,1.5,-1.58,0.34999999404
63,89,1.46,-1.58,0.34999999404
64,89,1.42,-1.58,0.34999999404
65,89,1.38,-1.58,0.34999999404
66,89,1.34,-1.58,0.34999999404
67,89,1.3,-1.58,0.34999999404
68,89,1.26,-1.58,0.34999999404
69,89,1.22,-1.58,0.34999999404
70,89,1.18,-1.58,0.34999999404
71,89,1.14,-1.58,0.34999999404
72,89,1.1,-1.58,0.34999999404
73,89,1.06,-1.58,0.34999999404
74,89,1.02,-1.58,0.370000004768
75,89,0.98,-1.58,0.370000004768
76,89,0.94,-1.58,0
77,89,0.9,-1.58,0
78,89,0.86,-1.58,0
79,89,0.82,-1.58,0
80,89,0.78,-1.58,0
81,89,0.74,-1.58,0
82,89,0.7,-1.58,0
83,89,0.66,-1.58,0
84,89,0.62,-1.58,0
85,89,0.58,-1.58,0
86,89,0.54,-1.58,0
87,89,0.5,-1.58,0
88,89,0.46,-1.58,0
89,89,0.42,-1.58,0
90,89,0.38,-1.58,0
91,89,0.34,-1.58,0
92,89,0.3,-1.58,0
93,89,0.26,-1.58,0
94,89,0.22,-1.58,0
95,89,0.18,-1.58,0
96,89,0.14,-1.58,0
97,89,0.1,-1.58,0
98,89,0.06,-1.58,0
99,89,0.02,-1.58,0
100,89,-0.02,-1.58,0
101,89,-0.06,-1.58,0
102,89,-0.1,-1.58,0
103,89,-0.14,-1.58,0
104,89,-0.18,-1.58,0
105,89,-0.22,-1.58,0
106,89,-0.26,-1.58,0
107,89,-0.3,-1.58,0
108,89,-0.34,-1.58,0
109,89,-0.38,-1.58,0
110,89,-0.42,-1.58,0
111,89,-0.46,-1.58,0
112,89,-0.5,-1.58,0
113,89,-0.54,-1.58,0
114,89,-0.58,-1.58,0
115,89,-0.62,-1.58,0
116,89,-0.66,-1.58,0
117,89,-0.7,-1.58,0
118,89,-0.74,-1.58,0
119,89,-0.78,-1.58,0
120,89,-0.82,-1.58,0
121,89,-0.86,-1.58,0
122,89,-0.9,-1.58,0
123,89,-0.94,-1.58,0
124,89,-0.98,-1.58,0
125,89,-1.02,-1.58,0
126,89,-1.06,-1.58,0
127,89,-1.1,-1.58,0
128,89,-1.14,-1.58,0
129,89,-1.18,-1.58,0
130,89,-1.22,-1.58,0
131,89,-1.26,-1.58,0
132,89,-1.3,-1.58,0
133,89,-1.34,-1.58,0
134,89,-1.38,-1.58,0
135,89,-1.42,-1.58,0
136,89,-1.46,-1.58,0
137,89,-1.5,-1.58,0
138,89,-1.54,-1.58,0
139,89,-1.58,-1.58,0
140,89,-1.62,-1.58,0
141,89,-1.66,-1.58,0
142,89,-1.7,-1.58,0
143,89,-1.74,-1.58,0
144,89,-1.78,-1.58,0
145,89,-1.82,-1.58,0
146,89,-1.86,-1.58,0
147,89,-1.9,-1.58,0
148,89,-1.94,-1.58,0
149,89,-1.98,-1.58,0
150,89,-2.02,-1.58,0
151,89,-2.06,-1.58,0
152,89,-2.1,-1.58,0
153,89,-2.14,-1.58,0
154,89,-2.18,-1.58,0
155,89,-2.22,-1.58,0
156,89,-2.26,-1.58,0
157,89,-2.3,-1.58,0
158,89,-2.34,-1.58,0
159,89,-2.38,-1.58,0
160,89,-2.42,-1.58,0
161,89,-2.46,-1.58,0
162,89,-2.5,-1.58,0
163,89,-2.54,-1.58,0
164,89,-2.58,-1.58,0
165,89,-2.62,-1.58,0
166,89,-2.66,-1.58,0
167,89,-2.7,-1.58,0
168,89,-2.74,-1.58,0
169,89,-2.78,-1.58,0
170,89,-2.82,-1.58,0
171,89,-2.86,-1.58,0
172,89,-2.9,-1.58,0
173,89,-2.94,-1.58,0
174,89,-2.98,-1.58,0
175,89,-3.02,-1.58,0
176,89,-3.06,-1.58,0
177,89,-3.1,-1.58,0
178,89,-3.14,-1.58,0
179,89,-3.18,-1.58,0
180,89,-3.22,-1.58,0
181,89,-3.26,-1.58,0
182,89,-3.3,-1.58,0
183,89,-3.34,-1.58,0
184,89,-3.38,-1.58,0
185,89,-3.42,-1.58,0
186,89,-3.46,-1.58,0
187,89,-3.5,-1.58,0
188,89,-3.54,-1.58,0
189,89,-3.58,-1.58,0
190,89,-3.62,-1.58,0
191,89,-3.66,-1.58,0
192,89,-3.7,-1.58,0
193,89,-3.74,-1.58,0
194,89,-3.78,-1.58,0
195,89,-3.82,-1.58,0
196,89,-3.86,-1.58,0
197,89,-3.9,-1.58,0
198,89,-3.94,-1.58,0
199,89,-3.98,-1.58,0
0,90,3.98,-1.62,0
1,90,3.94,-1.62,0
2,90,3.9,-1.62,0
3,90,3.86,-1.62,0
4,90,3.82,-1.62,0
5,90,3.78,-1.62,0
6,90,3.74,-1.62,0
7,90,3.7,-1.62,0
8,90,3.66,-1.62,0
9,90,3.62,-1.62,0
10,90,3.58,-1.62,0
11,90,3.54,-1.62,0
12,90,3.5,-1.62,0
13,90,3.46,-1.62,0
14,90,3.42,-1.62,0
15,90,3.38,-1.62,0
16,90,3.34,-1.62,0
17,90,3.3,-1.62,0
18,90,3.26,-1.62,0
19,90,3.22,-1.62,0
20,90,3.18,-1.62,0
21,90,3.14,-1.62,0
22,90,3.1,-1.62,0
23,90,3.06,-1.62,0
24,90,3.02,-1.62,0
25,90,2.98,-1.62,0
26,90,2.94,-1.62,0
27,90,2.9,-1.62,0
28,90,2.86,-1.62,0
29,90,2.82,-1.62,0
30,90,2.78,-1.62,0
31,90,2.74,-1.62,0
32,90,2.7,-1.62,0
33,90,2.66,-1.62,0
34,90,2.62,-1.62,0
35,90,2.58,-1.62,0
36,90,2.54,-1.62,0
37,90,2.5,-1.62,0
38,90,2.46,-1.62,0
39,90,2.42,-1.62,0
40,90,2.38,-1.62,0
41,90,2.34,-1.62,0
42,90,2.3,-1.62,0
43,90,2.26,-1.62,0
44,90,2.22,-1.62,0
45,90,2.18,-1.62,0
46,90,2.14,-1.62,0
47,90,2.1,-1.62,0
48,90,2.06,-1.62,0
49,90,2.02,-1.62,0.370000004768
50,90,1.98,-1.62,0.370000004768
51,90,1.94,-1.62,0.34999999404
52,90,1.9,-1.62,0.34999999404
53,90,1.86,-1.62,0.34999999404
54,90,1.82,-1.62,0.34999999404
55,90,1.78,-1.62,0.34999999404
56,90,1.74,-1.62,0.34999999404
57,90,1.7,-1.62,0.34999999404
58,90,1.66,-1.62,0.34999999404
59,90,1.62,-1.62,0.34999999404
60,90,1.58,-1.62,0.34999999404
61,90,1.54,-1.62,0.34999999404
62,90,1.5,-1.62,0.34999999404
63,90,1.46,-1.62,0.34999999404
64,90,1.42,-1.62,0.34999999404
65,90,1.38,-1.62,0.34999999404
66,90,1.34,-1.62,0.34999999404
67,90,1.3,-1.62,0.34999999404
68,90,1.26,-1.62,0.34999999404
69,90,1.22,-1.62,0.34999999404
70,90,1.18,-1.62,0.34999999404
71,90,1.14,-1.62,0.34999999404
72,90,1.1,-1.62,0.34999999404
73,90,1.06,-1.62,0.34999999404
74,90,1.02,-1.62,0.370000004768
75,90,0.98,-1.62,0.370000004768
76,90,0.94,-1.62,0
77,90,0.9,-1.62,0
78,90,0.86,-1.62,0
79,90,0.82,-1.62,0
80,90,0.78,-1.62,0
81,90,0.74,-1.62,0
82,90,0.7,-1.62,0
83,90,0.66,-1.62,0
84,90,0.62,-1.62,0
85,90,0.58,-1.62,0
86,90,0.54,-1.62,0
87,90,0.5,-1.62,0
88,90,0.46,-1.62,0
89,90,0.42,-1.62,0
90,90,0.38,-1.62,0
91,90,0.34,-1.62,0
92,90,0.3,-1.62,0
93,90,0.26,-1.62,0
94,90,0.22,-1.62,0
95,90,0.18,-1.62,0
96,90,0.14,-1.62,0
97,90,0.1,-1.62,0
98,90,0.06,-1.62,0
99,90,0.02,-1.62,0
100,90,-0.02,-1.62,0
101,90,-0.06,-1.62,0
102,90,-0.1,-1.62,0
103,90,-0.14,-1.62,0
104,90,-0.18,-1.62,0
105,90,-0.22,-1.62,0
106,90,-0.26,-1.62,0
107,90,-0.3,-1.62,0
108,90,-0.34,-1.62,0
109,90,-0.38,-1.62,0
110,90,-0.42,-1.62,0
111,90,-0.46,-1.62,0
112,90,-0.5,-1.62,0
113,90,-0.54,-1.62,0
114,90,-0.58,-1.62,0
115,90,-0.62,-1.62,0
116,90,-0.66,-1.62,0
117,90,-0.7,-1.62,0
118,90,-0.74,-1.62,0
119,90,-0.78,-1.62,0
120,90,-0.82,-1.62,0
121,90,-0.86,-1.62,0
122,90,-0.9,-1.62,0
123,90,-0.94,-1.62,0
124,90,-0.98,-1.62,0
125,90,-1.02,-1.62,0
126,90,-1.06,-1.62,0
127,90,-1.1,-1.62,0
128,90,-1.14,-1.62,0
129,90,-1.18,-1.62,0
130,90,-1.22,-1.62,0
131,90,-1.26,-1.62,0
132,90,-1.3,-1.62,0
133,90,-1.34,-1.62,0
134,90,-1.38,-1.62,0
135,90,-1.42,-1.62,0
136,90,-1.46,-1.62,0
137,90,-1.5,-1.62,0
138,90,-1.54,-1.62,0
139,90,-1.58,-1.62,0
140,90,-1.62,-1.62,0
141,90,-1.66,-1.62,0
142,90,-1.7,-1.62,0
143,90,-1.74,-1.62,0
144,90,-1.78,-1.62,0
145,90,-1.82,-1.62,0
146,90,-1.86,-1.62,0
147,90,-1.9,-1.62,0
148,90,-1.94,-1.62,0
149,90,-1.98,-1.62,0
150,90,-2.02,-1.62,0
151,90,-2.06,-1.62,0
152,90,-2.1,-1.62,0
153,90,-2.14,-1.62,0
154,90,-2.18,-1.62,0
155,90,-2.22,-1.62,0
156,90,-2.26,-1.62,0
157,90,-2.3,-1.62,0
158,90,-2.34,-1.62,0
159,90,-2.38,-1.62,0
160,90,-2.42,-1.62,0
161,90,-2.46,-1.62,0
162,90,-2.5,-1.62,0
163,90,-2.54,-1.62,0
164,90,-2.58,-1.62,0
165,90,-2.62,-1.62,0
166,90,-2.66,-1.62,0
167,90,-2.7,-1.62,0
168,90,-2.74,-1.62,0
169,90,-2.78,-1.62,0
170,90,-2.82,-1.62,0
171,90,-2.86,-1.62,0
172,90,-2.9,-1.62,0
173,90,-2.94,-1.62,0
174,90,-2.98,-1.62,0
175,90,-3.02,-1.62,0
176,90,-3.06,-1.62,0
177,90,-3.1,-1.62,0
178,90,-3.14,-1.62,0
179,90,-3.18,-1.62,0
180,90,-3.22,-1.62,0
181,90,-3.26,-1.62,0
182,90,-3.3,-1.62,0
183,90,-3.34,-1.62,0
184,90,-3.38,-1.62,0
185,90,-3.42,-1.62,0
186,90,-3.46,-1.62,0
187,90,-3.5,-1.62,0
188,90,-3.54,-1.62,0
189,90,-3.58,-1.62,0
190,90,-3.62,-1.62,0
191,90,-3.66,-1.62,0
192,90,-3.7,-1.62,0
193,90,-3.74,-1.62,0
194,90,-3.78,-1.62,0
195,90,-3.82,-1.62,0
196,90,-3.86,-1.62,0
197,90,-3.9,-1.62,0
198,90,-3.94,-1.62,0
199,90,-3.98,-1.62,0
0,91,3.98,-1.66,0
1,91,3.94,-1.66,0
2,91,3.9,-1.66,0
3,91,3.86,-1.66,0
4,91,3.82,-1.66,0
5,91,3.78,-1.66,0
6,91,3.74,-1.66,0
7,91,3.7,-1.66,0
8,91,3.66,-1.66,0
9,91,3.62,-1.66,0
10,91,3.58,-1.66,0
11,91,3.54,-1.66,0
12,91,3.5,-1.66,0
13,91,3.46,-1.66,0
14,91,3.42,-1.66,0
15,91,3.38,-1.66,0
16,91,3.34,-1.66,0
17,91,3.3,-1.66,0
18,91,3.26,-1.66,0
19,91,3.22,-1.66,0
20,91,3.18,-1.66,0
21,91,3.14,-1.66,0
22,91,3.1,-1.66,0
23,91,3.06,-1.66,0
24,91,3.02,-1.66,0
25,91,2.98,-1.66,0
26,91,2.94,-1.66,0
27,91,2.9,-1.66,0
28,91,2.86,-1.66,0
29,91,2.82,-1.66,0
30,91,2.78,-1.66,0
31,91,2.74,-1.66,0
32,91,2.7,-1.66,0
33,91,2.66,-1.66,0
34,91,2.62,-1.66,0
35,91,2.58,-1.66,0
36,91,2.54,-1.66,0
37,91,2.5,-1.66,0
38,91,2.46,-1.66,0
39,91,2.42,-1.66,0
40,91,2.38,-1.66,0
41,91,2.34,-1.66,0
42,91,2.3,-1.66,0
43,91,2.26,-1.66,0
44,91,2.22,-1.66,0
45,91,2.18,-1.66,0
46,91,2.14,-1.66,0
47,91,2.1,-1.66,0
48,91,2.06,-1.66,0
49,91,2.02,-1.66,0.370000004768
50,91,1.98,-1.66,0.370000004768
51,91,1.94,-1.66,0.34999999404
52,91,1.9,-1.66,0.34999999404
53,91,1.86,-1.66,0.34999999404
54,91,1.82,-1.66,0.34999999404
55,91,1.78,-1.66,0.34999999404
56,91,1.74,-1.66,0.34999999404
57,91,1.7,-1.66,0.34999999404
58,91,1.66,-1.66,0.34999999404
59,91,1.62,-1.66,0.34999999404
60,91,1.58,-1.66,0.34999999404
61,91,1.54,-1.66,0.34999999404
62,91,1.5,-1.66,0.34999999404
63,91,1.46,-1.66,0.34999999404
64,91,1.42,-1.66,0.34999999404
65,91,1.38,-1.66,0.34999999404
66,91,1.34,-1.66,0.34999999404
67,91,1.3,-1.66,0.34999999404
68,91,1.26,-1.66,0.34999999404
69,91,1.22,-1.66,0.34999999404
70,91,1.18,-1.66,0.34999999404
71,91,1.14,-1.66,0.34999999404
72,91,1.1,-1.66,0.34999999404
73,91,1.06,-1.66,0.34999999404
74,91,1.02,-1.66,0.370000004768
75,91,0.98,-1.66,0.370000004768
76,91,0.94,-1.66,0
77,91,0.9,-1.66,0
78,91,0.86,-1.66,0
79,91,0.82,-1.66,0
80,91,0.78,-1.66,0
81,91,0.74,-1.66,0
82,91,0.7,-1.66,0
83,91,0.66,-1.66,0
84,91,0.62,-1.66,0
85,91,0.58,-1.66,0
86,91,0.54,-1.66,0
87,91,0.5,-1.66,0
88,91,0.46,-1.66,0
89,91,0.42,-1.66,0
90,91,0.38,-1.66,0
91,91,0.34,-1.66,0
92,91,0.3,-1.66,0
93,91,0.26,-1.66,0
94,91,0.22,-1.66,0
95,91,0.18,-1.66,0
96,91,0.14,-1.66,0
97,91,0.1,-1.66,0
98,91,0.06,-1.66,0
99,91,0.02,-1.66,0
100,91,-0.02,-1.66,0
101,91,-0.06,-1.66,0
102,91,-0.1,-1.66,0
103,91,-0.14,-1.66,0
104,91,-0.18,-1.66,0
105,91,-0.22,-1.66,0
106,91,-0.26,-1.66,0
107,91,-0.3,-1.66,0
108,91,-0.34,-1.66,0
109,91,-0.38,-1.66,0
110,91,-0.42,-1.66,0
111,91,-0.46,-1.66,0
112,91,-0.5,-1.66,0
113,91,-0.54,-1.66,0
114,91,-0.58,-1.66,0
115,91,-0.62,-1.66,0
116,91,-0.66,-1.66,0
117,91,-0.7,-1.66,0
118,91,-0.74,-1.66,0
119,91,-0.78,-1.66,0
120,91,-0.82,-1.66,0
121,91,-0.86,-1.66,0
122,91,-0.9,-1.66,0
123,91,-0.94,-1.66,0
124,91,-0.98,-1.66,0
125,91,-1.02,-1.66,0
126,91,-1.06,-1.66,0
127,91,-1.1,-1.66,0
128,91,-1.14,-1.66,0
129,91,-1.18,-1.66,0
130,91,-1.22,-1.66,0
131,91,-1.26,-1.66,0
132,91,-1.3,-1.66,0
133,91,-1.34,-1.66,0
134,91,-1.38,-1.66,0
135,91,-1.42,-1.66,0
136,91,-1.46,-1.66,0
137,91,-1.5,-1.66,0
138,91,-1.54,-1.66,0
139,91,-1.58,-1.66,0
140,91,-1.62,-1.66,0
141,91,-1.66,-1.66,0
142,91,-1.7,-1.66,0
143,91,-1.74,-1.66,0
144,91,-1.78,-1.66,0
145,91,-1.82,-1.66,0
146,91,-1.86,-1.66,0
147,91,-1.9,-1.66,0
148,91,-1.94,-1.66,0
149,91,-1.98,-1.66,0
150,91,-2.02,-1.66,0
151,91,-2.06,-1.66,0
152,91,-2.1,-1.66,0
153,91,-2.14,-1.66,0
154,91,-2.18,-1.66,0
155,91,-2.22,-1.66,0
156,91,-2.26,-1.66,0
157,91,-2.3,-1.66,0
158,91,-2.34,-1.66,0
159,91,-2.38,-1.66,0
160,91,-2.42,-1.66,0
161,91,-2.46,-1.66,0
162,91,-2.5,-1.66,0
163,91,-2.54,-1.66,0
164,91,-2.58,-1.66,0
165,91,-2.62,-1.66,0
166,91,-2.66,-1.66,0
167,91,-2.7,-1.66,0
168,91,-2.74,-1.66,0
169,91,-2.78,-1.66,0
170,91,-2.82,-1.66,0
171,91,-2.86,-1.66,0
172,91,-2.9,-1.66,0
173,91,-2.94,-1.66,0
174,91,-2.98,-1.66,0
175,91,-3.02,-1.66,0
176,91,-3.06,-1.66,0
177,91,-3.1,-1.66,0
178,91,-3.14,-1.66,0
179,91,-3.18,-1.66,0
180,91,-3.22,-1.66,0
181,91,-3.26,-1.66,0
182,91,-3.3,-1.66,0
183,91,-3.34,-1.66,0
184,91,-3.38,-1.66,0
185,91,-3.42,-1.66,0
186,91,-3.46,-1.66,0
187,91,-3.5,-1.66,0
188,91,-3.54,-1.66,0
189,91,-3.58,-1.66,0
190,91,-3.62,-1.66,0
191,91,-3.66,-1.66,0
192,91,-3.7,-1.66,0
193,91,-3.74,-1.66,0
194,91,-3.78,-1.66,0
195,91,-3.82,-1.66,0
196,91,-3.86,-1.66,0
197,91,-3.9,-1.66,0
198,91,-3.94,-1.66,0
199,91,-3.98,-1.66,0
0,92,3.98,-1.7,0
1,92,3.94,-1.7,0
2,92,3.9,-1.7,0
3,92,3.86,-1.7,0
4,92,3.82,-1.7,0
5,92,3.78,-1.7,0
6,92,3.74,-1.7,0
7,92,3.7,-1.7,0
8,92,3.66,-1.7,0
9,92,3.62,-1.7,0
10,92,3.58,-1.7,0
11,92,3.54,-1.7,0
12,92,3.5,-1.7,0
13,92,3.46,-1.7,0
14,92,3.42,-1.7,0
15,92,3.38,-1.7,0
16,92,3.34,-1.7,0
17,92,3.3,-1.7,0
18,92,3.26,-1.7,0
19,92,3.22,-1.7,0
20,92,3.18,-1.7,0
21,92,3.14,-1.7,0
22,92,3.1,-1.7,0
23,92,3.06,-1.7,0
24,92,3.02,-1.7,0
25,92,2.98,-1.7,0
26,92,2.94,-1.7,0
27,92,2.9,-1.7,0
28,92,2.86,-1.7,0
29,92,2.82,-1.7,0
30,92,2.78,-1.7,0
31,92,2.74,-1.7,0
32,92,2.7,-1.7,0
33,92,2.66,-1.7,0
34,92,2.62,-1.7,0
35,92,2.58,-1.7,0
36,92,2.54,-1.7,0
37,92,2.5,-1.7,0
38,92,2.46,-1.7,0
39,92,2.42,-1.7,0
40,92,2.38,-1.7,0
41,92,2.34,-1.7,0
42,92,2.3,-1.7,0
43,92,2.26,-1.7,0
44,92,2.22,-1.7,0
45,92,2.18,-1.7,0
46,92,2.14,-1.7,0
47,92,2.1,-1.7,0
48,92,2.06,-1.7,0
49,92,2.02,-1.7,0.370000004768
50,92,1.98,-1.7,0.370000004768
51,92,1.94,-1.7,0.34999999404
52,92,1.9,-1.7,0.34999999404
53,92,1.86,-1.7,0.34999999404
54,92,1.82,-1.7,0.34999999404
55,92,1.78,-1.7,0.34999999404
56,92,1.74,-1.7,0.34999999404
57,92,1.7,-1.7,0.34999999404
58,92,1.66,-1.7,0.34999999404
59,92,1.62,-1.7,0.34999999404
60,92,1.58,-1.7,0.34999999404
61,92,1.54,-1.7,0.34999999404
62,92,1.5,-1.7,0.34999999404
63,92,1.46,-1.7,0.34999999404
64,92,1.42,-1.7,0.34999999404
65,92,1.38,-1.7,0.34999999404
66,92,1.34,-1.7,0.34999999404
67,92,1.3,-1.7,0.34999999404
68,92,1.26,-1.7,0.34999999404
69,92,1.22,-1.7,0.34999999404
70,92,1.18,-1.7,0.34999999404
71,92,1.14,-1.7,0.34999999404
72,92,1.1,-1.7,0.34999999404
73,92,1.06,-1.7,0.34999999404
74,92,1.02,-1.7,0.370000004768
75,92,0.98,-1.7,0.370000004768
76,92,0.94,-1.7,0
77,92,0.9,-1.7,0
78,92,0.86,-1.7,0
79,92,0.82,-1.7,0
80,92,0.78,-1.7,0
81,92,0.74,-1.7,0
82,92,0.7,-1.7,0
83,92,0.66,-1.7,0
84,92,0.62,-1.7,0
85,92,0.58,-1.7,0
86,92,0.54,-1.7,0
87,92,0.5,-1.7,0
88,92,0.46,-1.7,0
89,92,0.42,-1.7,0
90,92,0.38,-1.7,0
91,92,0.34,-1.7,0
92,92,0.3,-1.7,0
93,92,0.26,-1.7,0
94,92,0.22,-1.7,0
95,92,0.18,-1.7,0
96,92,0.14,-1.7,0
97,92,0.1,-1.7,0
98,92,0.06,-1.7,0
99,92,0.02,-1.7,0
100,92,-0.02,-1.7,0
101,92,-0.06,-1.7,0
102,92,-0.1,-1.7,0
103,92,-0.14,-1.7,0
104,92,-0.18,-1.7,0
105,92,-0.22,-1.7,0
106,92,-0.26,-1.7,0
107,92,-0.3,-1.7,0
108,92,-0.34,-1.7,0
109,92,-0.38,-1.7,0
110,92,-0.42,-1.7,0
111,92,-0.46,-1.7,0
112,92,-0.5,-1.7,0
113,92,-0.54,-1.7,0
114,92,-0.58,-1.7,0
115,92,-0.62,-1.7,0
116,92,-0.66,-1.7,0
117,92,-0.7,-1.7,0
118,92,-0.74,-1.7,0
